EPOCH	TIMESTAMP	BAD_EPOCHS	LEARNING_RATE	TRAIN_LOSS	DEV_LOSS	DEV_PRECISION	DEV_RECALL	DEV_F1
0	11:53:14	0	0.2000	2.0892547249794005	1.4491385221481323	0.3662	0.3662	0.3662
1	11:57:47	1	0.2000	1.3077515602111816	1.2577828168869019	0.2958	0.2958	0.2958
2	12:07:35	0	0.2000	1.1331720918416976	1.1062904596328735	0.4225	0.4225	0.4225
3	12:10:45	0	0.2000	0.9094371646642685	0.9705504775047302	0.5352	0.5352	0.5352
4	12:13:55	1	0.2000	0.8033573001623153	1.534780502319336	0.338	0.338	0.338
